id,Last_NM,First_NM,Street_NR,Street_NM,City,State
171898,GENTRY,Eileen,21363,Park,Spring,Field
171986,GENTRY,Jamie,24634,Shore,Spring,Field
172353,GENTRY,Kevin,20330,Cottonwood,Spring,Field
178375,GENTRY,Lynn,4019,Apache,Spring,Field
174173,GENTRY,Zoey,9415,Bay,Spring,Field
172585,GEORGE,Bryan,5510,County,Line,Spring
173264,GEORGE,Dave,9973,Highland,Spring,Field
172970,GEORGE,Eric,29138,Columbine,Spring,Field
171197,GEORGE,Gene,15926,Lee,Spring,Field
176226,GEORGE,Kenneth,19804,Tenth,Spring,Field
174631,GEORGE,Phyllis,10922,Cedar,Spring,Field
182498,GEORGE,Valerie,20342,Juniper,Spring,Field
176120,GIBBS,Leonard,8763,North,Spring,Field
173162,GIBSON,Angel,3484,Palo,Verde,Spring
178798,GIBSON,Jack,8354,Dogwood,Spring,Field
175091,GIBSON,Karl,8868,Broadway,Spring,Field
173591,GIBSON,Omar,23341,Apache,Spring,Field
172293,GIBSON,Ruth,29291,Lee,Spring,Field
172298,GIBSON,Theresa,15987,Elm,Spring,Field
171292,GILBERT,Eddie,22286,Jackson,Spring,Field
171525,GILBERT,Edwin,15736,Lehua,Spring,Field
174184,GILBERT,Jill,26907,Eleventh,Spring,Field
179700,GILBERT,Micheal,7179,Pine,Spring,Field
174778,GILBERT,Rodney,11821,Delaware,Spring,Field
170888,GILBERT,Roy,3286,Pioneer,Spring,Field
182040,GILES,Bob,27618,Hillside,Spring,Field
171244,GILES,Brent,8189,Pine,Spring,Field
172614,GILES,Craig,9831,Fourth,Spring,Field
184059,GILES,Holly,13180,Pecan,Spring,Field
174002,GILES,Maurice,1341,Wilson,Spring,Field
171157,GILES,Penny,2214,Thirteenth,Spring,Field
178843,GILES,Ryan,19142,Redwood,Spring,Field
176801,GILL,Jim,11306,Thirteenth,Spring,Field
177301,GILL,Ricardo,23343,Malulani,Spring,Field
172072,GILLESPIE,Bernard,26026,Pine,Spring,Field
177638,GILLESPIE,Jacqueline,3842,Narragansett,Spring,Field
185777,GILLESPIE,Jeffery,16894,Maple,Spring,Field
179920,GILLESPIE,John,12798,Smith,Spring,Field
172644,GILLESPIE,Matthew,27735,Malulani,Spring,Field
176609,GILLESPIE,Peter,2806,Broadway,Spring,Field
175730,GILMORE,Abigail,11438,Park,Spring,Field
173133,GILMORE,Austin,16587,Hampton,Spring,Field
175522,GILMORE,Calvin,13791,Kukui,Spring,Field
171814,GILMORE,Tricia,179,North,Spring,Field
187283,GLASS,Jordan,17758,Eighth,Spring,Field
171311,GLASS,Rebekah,27605,N,400,Spring
170922,GLENN,Emma,18322,Eighth,Spring,Field
177840,GLENN,Jack,20780,Shore,Spring,Field
173819,GLENN,Malik,5822,Birch,Spring,Field
171359,GLENN,Maxwell,12857,S,400,Spring
185833,GLENN,Roberto,1269,Seventh,Spring,Field
180066,GLENN,Samantha,6928,Cherry,Spring,Field
176744,GLOVER,Geoffrey,21755,Eleventh,Spring,Field
174971,GLOVER,Jonathan,16880,Smith,Spring,Field
195178,GLOVER,Veronica,16442,Pine,Spring,Field
173077,GOLDEN,Jamie,20068,Juniper,Spring,Field
173558,GOLDEN,Kennedy,3189,River,Spring,Field
183071,GOLDEN,Lucille,20375,S,100,Spring
171617,GOLDEN,Olivia,8152,Spruce,Spring,Field
187547,GOMEZ,Miguel,25923,Williams,Spring,Field
174197,GOMEZ,Mikayla,9042,Evergreen,Spring,Field
170920,GONZALES,Janis,22113,S,400,Spring
174110,GONZALEZ,Deborah,17467,Mountain,View,Spring
172454,GONZALEZ,Miranda,19480,Tenth,Spring,Field
172661,GONZALEZ,Yvonne,7267,North,Spring,Field
176042,GONZALEZ,Zachary,14391,Eleventh,Spring,Field
171436,GOOD,Glenn,29609,Fourth,Spring,Field
170929,GOOD,Janice,18832,Lehua,Spring,Field
171702,GOOD,Norman,5602,Church,Spring,Field
175532,GOOD,Tom,6411,Mesquite,Spring,Field
170959,GOODMAN,Darlene,9454,Redwood,Spring,Field
172873,GOODMAN,Herbert,20160,Eleventh,Spring,Field
173403,GOODMAN,Ian,14811,Mesquite,Spring,Field
174030,GOODMAN,Melissa,24157,West,Spring,Field
171357,GOODMAN,Reagan,11721,Laurel,Spring,Field
174106,GOODMAN,Scott,14444,Delaware,Spring,Field
173480,GOODWIN,Jay,1630,Navajo,Spring,Field
171334,GOODWIN,John,16287,Fifth,Spring,Field
173408,GOODWIN,Mary,6941,Pinon,Spring,Field
171427,GORDON,Constance,57,Kansas,Spring,Field
179192,GORDON,John,22572,Church,Spring,Field
171341,GORDON,Priscilla,2218,Highland,Spring,Field
176539,GOULD,Bennie,13718,Williams,Spring,Field
174554,GOULD,Darlene,6752,Cedar,Spring,Field
170928,GOULD,Jenny,9620,Holly,Spring,Field
171351,GOULD,Julia,20420,Lincoln,Spring,Field
180092,GOULD,Natalie,29701,Third,Spring,Field
176051,GRAHAM,Evan,23499,Twelfth,Spring,Field
171384,GRAHAM,Franklin,23186,Johnson,Spring,Field
172844,GRANT,Billy,1148,Smith,Spring,Field
172846,GRANT,Cooper,29206,Redwood,Spring,Field
177860,GRANT,Damian,14453,Highland,Spring,Field
171517,GRANT,Deanna,18204,Johnson,Spring,Field
178804,GRANT,Phyllis,26424,Church,Spring,Field
183603,GRANT,Roy,2391,Park,Spring,Field
174259,GRANT,Sam,4840,Redwood,Spring,Field
173214,GRAVES,Kyle,15958,Dogwood,Spring,Field
172366,GRAVES,Luis,29785,Thirteenth,Spring,Field
174509,GRAY,Donna,11909,Thirteenth,Spring,Field
172619,GRAY,Gilbert,10041,Sycamore,Spring,Field
171131,GRAY,Mariah,20177,Dogwood,Spring,Field
171001,GREEN,Ariel,20049,Orchard,Spring,Field
174099,GREEN,Doris,1348,Apache,Spring,Field
172060,GREEN,Gina,19962,Dogwood,Spring,Field
175704,GREEN,Guy,4187,Tenth,Spring,Field
173757,GREEN,Jeffrey,21809,Birch,Spring,Field
185582,GREEN,Sherri,5261,Elm,Spring,Field
171434,GREENE,Albert,18179,Willow,Spring,Field
174411,GREENE,Chris,11971,Lincoln,Spring,Field
171174,GREENE,Kristina,18601,Ninth,Spring,Field
182339,GREENE,Ricky,12027,Twelfth,Spring,Field
173150,GREENE,Warren,7546,Aloha,Spring,Field
171926,GREER,Leon,19174,Kukui,Spring,Field
170997,GREER,Marcus,28939,Pinon,Spring,Field
173624,GREER,Rachael,17774,Sunset,Spring,Field
172152,GREGORY,Francis,7909,Ridge,Spring,Field
172230,GRIFFIN,Aaron,23520,Eighth,Spring,Field
171936,GRIFFIN,Karen,6989,Oak,Spring,Field
173709,GRIFFIN,Lynn,24570,Holly,Spring,Field
172679,GRIFFIN,Theresa,26458,Columbine,Spring,Field
179125,GRIFFITH,Cesar,13702,Bay,Spring,Field
174086,GRIFFITH,Johnny,3209,Pecan,Spring,Field
171298,GRIFFITH,Roy,29077,Johnson,Spring,Field
171156,GRIMES,Craig,22113,Cedar,Spring,Field
171987,GRIMES,Doris,8800,Ninth,Spring,Field
172003,GRIMES,Kendra,5149,Main,Spring,Field
182437,GRIMES,Kevin,26063,Evergreen,Spring,Field
176086,GRIMES,Lori,10363,Ninth,Spring,Field
175457,GRIMES,Richard,24253,Sycamore,Spring,Field
177955,GROSS,Abby,16283,County,Line,Spring
174423,GROSS,Kylie,6034,Hill,Spring,Field
172004,GUERRA,Alison,27061,Ridge,Spring,Field
170903,GUERRA,Bobby,10129,Second,Spring,Field
174720,GUERRA,Chris,25143,Third,Spring,Field
178460,GUERRA,Derek,18967,Laurel,Spring,Field
175553,GUERRA,Derrick,4819,Laurel,Spring,Field
173967,GUERRA,Mathew,3758,Hickory,Spring,Field
178622,GUERRA,Sean,4519,Narragansett,Spring,Field
176335,GUERRA,Terry,14468,Hampton,Spring,Field
171750,GUTIERREZ,Jamie,16482,Airport,Spring,Field
173504,GUTIERREZ,Steven,11868,Maple,Spring,Field
173551,GUZMAN,Dave,5368,Ninth,Spring,Field
173132,GUZMAN,Keith,14897,Maple,Spring,Field
171296,GUZMAN,Kelly,2590,River,Spring,Field
184789,GUZMAN,Norman,5431,Kansas,Spring,Field
174001,GUZMAN,Ralph,24625,Cottonwood,Spring,Field
173679,GUZMAN,Richard,51,Second,Spring,Field
171208,GUZMAN,William,27218,Kansas,Spring,Field
171219,HAAS,Alexander,22511,Hill,Spring,Field
176972,HAAS,Kayla,24505,Laurel,Spring,Field
187997,HAAS,Miranda,12550,Ridge,Spring,Field
171048,HAAS,Sarah,7480,N,400,Spring
172163,HAHN,Annette,10441,Pioneer,Spring,Field
176581,HAHN,Ashlee,13797,Evergreen,Spring,Field
171182,HAHN,Clyde,16574,Lake,Spring,Field
172867,HAHN,Harold,5821,Wilson,Spring,Field
171086,HALE,Bob,15156,Broadway,Spring,Field
171829,HALE,Deborah,20482,A,Spring,Field
171466,HALE,Jeffrey,5228,Fifth,Spring,Field
172079,HALE,Mildred,19388,Magnolia,Spring,Field
174138,HALE,Shane,6653,Eighth,Spring,Field
173233,HALE,Victoria,9758,County,Line,Spring
171500,HALEY,Heidi,14226,Lakeview,Spring,Field
172043,HALEY,Maria,23405,Fourth,Spring,Field
175935,HALEY,Olivia,17727,Hillside,Spring,Field
176495,HALEY,Patsy,6331,Thirteenth,Spring,Field
174729,HALEY,Stanley,14880,Eighth,Spring,Field
181072,HALEY,Wayne,24798,Lincoln,Spring,Field
172590,HALL,Johnathan,27593,Delaware,Spring,Field
173814,HALL,Nancy,18528,Wood,Spring,Field
176599,HAMILTON,Connie,16088,Seventh,Spring,Field
183697,HAMILTON,Lynda,18362,Ninth,Spring,Field
175322,HAMILTON,Penny,13380,Magnolia,Spring,Field
181727,HAMMOND,Carly,8230,Dogwood,Spring,Field
184756,HAMMOND,Catherine,12082,Wilson,Spring,Field
180527,HAMMOND,Glenda,29319,Mesquite,Spring,Field
177069,HAMMOND,Jay,1454,Third,Spring,Field
181604,HAMMOND,Shannon,5760,Maple,Spring,Field
174937,HAMPTON,Holly,86,Wood,Spring,Field
172338,HAMPTON,Jimmy,4196,Sixth,Spring,Field
172016,HANCOCK,Bryson,119,West,Spring,Field
176787,HANCOCK,Ian,11932,Airport,Spring,Field
177404,HANCOCK,Levi,3394,Wood,Spring,Field
172594,HANCOCK,Thomas,2272,Hill,Spring,Field
173573,HANEY,Corey,29244,Kahili,Spring,Field
176154,HANEY,Gordon,24830,Columbine,Spring,Field
170893,HANEY,Kathy,6639,Navajo,Spring,Field
171207,HANEY,Leon,29993,County,Line,Spring
173192,HANEY,Rose,19272,Redwood,Spring,Field
174192,HANNA,Barry,5147,Laurel,Spring,Field
171399,HANNA,Cole,400,Columbine,Spring,Field
171927,HANNA,Jill,10845,Columbine,Spring,Field
174023,HANSEN,Alma,7701,Aloha,Spring,Field
171870,HANSEN,Marvin,13714,Park,Spring,Field
171902,HANSEN,Miguel,19911,Lehua,Spring,Field
191698,HANSEN,Rita,3054,Broadway,Spring,Field
173182,HANSEN,Ronald,17445,Kahili,Spring,Field
181976,HANSON,Christopher,19465,Dogwood,Spring,Field
178983,HANSON,Judith,12822,Park,Spring,Field
172879,HANSON,Shannon,19999,Williams,Spring,Field
174567,HARDIN,Chris,23937,Spruce,Spring,Field
177593,HARDIN,Kelli,2360,Kukui,Spring,Field
180930,HARDIN,Lee,25420,Washington,Spring,Field
187264,HARDIN,Marvin,3114,Apache,Spring,Field
172930,HARDIN,Regina,18757,Meadow,Spring,Field
174018,HARDIN,Trinity,13338,N,400,Spring
171411,HARDING,Derek,16405,Aloha,Spring,Field
175779,HARDING,Lynn,315,Second,Spring,Field
185348,HARDING,Miranda,16246,Shore,Spring,Field
171097,HARDY,Holly,2843,Hampton,Spring,Field
185725,HARDY,Marian,3183,Pinon,Spring,Field
175654,HARDY,Mary,9830,Thirteenth,Spring,Field
172801,HARDY,Maxwell,7401,Sycamore,Spring,Field
174704,HARDY,Rhonda,22833,Ridge,Spring,Field
174177,HARMON,Anna,11002,West,Spring,Field
173507,HARMON,Destiny,22375,Juniper,Spring,Field
173415,HARMON,Harold,6290,Maple,Spring,Field
176212,HARMON,Isaiah,466,Meadow,Spring,Field
175891,HARMON,Jesse,6782,Birch,Spring,Field
171709,HARMON,Keith,4701,Oak,Spring,Field
177270,HARMON,William,10231,Aspen,Spring,Field
173502,HARPER,Alex,2822,S,100,Spring
172622,HARPER,Christina,15043,Sixth,Spring,Field
173242,HARPER,Kerry,17954,Twelfth,Spring,Field
172357,HARPER,Melinda,19161,Pecan,Spring,Field
181283,HARPER,Vickie,26774,Malulani,Spring,Field
171708,HARRELL,Darryl,17721,Fifth,Spring,Field
173926,HARRELL,Dwayne,12858,Bay,Spring,Field
171358,HARRELL,Eileen,19766,Birch,Spring,Field
172656,HARRELL,Jeffrey,21029,Smith,Spring,Field
177674,HARRINGTON,Heather,27762,Williams,Spring,Field
173566,HARRINGTON,Jorge,9081,Church,Spring,Field
172748,HARRINGTON,Ruby,577,Narragansett,Spring,Field
175868,HARRIS,Alicia,28826,Pleasant,Spring,Field
172090,HARRIS,Chad,15894,Kansas,Spring,Field
172328,HARRIS,Francisco,17546,First,Spring,Field
171607,HARRIS,Paul,10250,Fifth,Spring,Field
172279,HARRIS,Raven,21887,River,Spring,Field
172946,HARRIS,Rita,10237,Fifth,Spring,Field
175327,HARRISON,Claudia,3210,Wilson,Spring,Field
175966,HARRISON,Colin,806,Fifth,Spring,Field
172728,HART,Cole,25011,Dogwood,Spring,Field
178652,HART,Edna,23614,West,Spring,Field
174204,HART,Erica,7543,Dogwood,Spring,Field
173038,HART,Genesis,25610,A,Spring,Field
175682,HART,Leo,15070,Third,Spring,Field
172486,HART,Mindy,3986,North,Spring,Field
172455,HARTMAN,Connor,11266,Airport,Spring,Field
173648,HARTMAN,Jade,22371,County,Line,Spring
173789,HARTMAN,Logan,29664,Ninth,Spring,Field
171231,HARTMAN,Ray,22574,Third,Spring,Field
172960,HATFIELD,Donald,19488,Navajo,Spring,Field
175827,HATFIELD,Gabrielle,1864,Oak,Spring,Field
185245,HATFIELD,Geoffrey,21626,Spruce,Spring,Field
172978,HATFIELD,James,27076,A,Spring,Field
174496,HAWKINS,Brittney,6015,Narragansett,Spring,Field
184334,HAWKINS,Georgia,8045,Pinon,Spring,Field
182868,HAWKINS,Johnny,10293,First,Spring,Field
177569,HAWKINS,Nevaeh,10132,Shore,Spring,Field
177747,HAWKINS,Omar,26617,Cypress,Spring,Field
173126,HAWKINS,Shawn,19814,Washington,Spring,Field
172743,HAYDEN,Cheyenne,8446,Main,Spring,Field
177124,HAYDEN,Kaylee,9654,Canyon,Spring,Field
174796,HAYDEN,Maria,16733,Dogwood,Spring,Field
174348,HAYES,Franklin,4543,Meadow,Spring,Field
175710,HAYES,Isaac,6867,Holly,Spring,Field
187417,HAYES,Kurt,19407,Airport,Spring,Field
171256,HAYNES,Alexis,26660,Church,Spring,Field
171243,HAYNES,Brittany,6244,Redwood,Spring,Field
172339,HAYNES,Eddie,5594,Dogwood,Spring,Field
170947,HAYNES,Tamara,26116,Smith,Spring,Field
175956,HAYS,Jocelyn,7166,Church,Spring,Field
173539,HAYS,Joseph,20603,Center,Spring,Field
171213,HAYS,Rachel,17494,Aloha,Spring,Field
171331,HAYS,Theresa,25408,Hill,Spring,Field
173643,HAYS,Tim,11318,Second,Spring,Field
172232,HAYS,Tim,18794,Cedar,Spring,Field
174372,HEATH,Sean,4699,Third,Spring,Field
179933,HEBERT,Charlotte,13697,Ridge,Spring,Field
175299,HEBERT,Courtney,14696,Evergreen,Spring,Field
171328,HEBERT,Elijah,8117,Aspen,Spring,Field
179266,HEBERT,Erika,4181,Lakeview,Spring,Field
186208,HEBERT,Lawrence,4237,Fifth,Spring,Field
179143,HENDERSON,Gary,8329,Fourth,Spring,Field
175345,HENDERSON,Madelyn,3349,Center,Spring,Field
172088,HENDERSON,Penny,11173,Cottonwood,Spring,Field
170901,HENDERSON,Rick,577,Highland,Spring,Field
189221,HENDERSON,Teresa,23359,Pine,Spring,Field
172556,HENDRICKS,Evelyn,5760,Navajo,Spring,Field
176659,HENDRICKS,Joseph,5110,Aspen,Spring,Field
173560,HENDRICKS,Megan,10379,Pioneer,Spring,Field
171543,HENDRICKS,Melissa,10362,Ridge,Spring,Field
171688,HENDRICKS,Roger,27259,Third,Spring,Field
179112,HENDRICKS,Shawn,16041,Laurel,Spring,Field
176200,HENDRIX,Brenda,1002,Hillside,Spring,Field
172831,HENDRIX,Carmen,13188,Quail,Spring,Field
171162,HENDRIX,Gary,16856,Eighth,Spring,Field
178623,HENDRIX,Lisa,3349,Delaware,Spring,Field
173270,HENDRIX,Ricky,12599,Sixth,Spring,Field
174700,HENRY,Alison,16950,A,Spring,Field
182850,HENRY,Jacob,7813,Redwood,Spring,Field
176345,HENRY,Lonnie,25234,Kansas,Spring,Field
170978,HENRY,Oscar,25382,Pine,Spring,Field
179702,HENRY,Paul,14583,Church,Spring,Field
177105,HENSLEY,Edward,3148,Lehua,Spring,Field
171556,HENSLEY,Jo,13991,Maple,Spring,Field
181062,HENSLEY,Manuel,19161,Palo,Verde,Spring
171152,HENSLEY,Sebastian,29238,Pioneer,Spring,Field
172312,HENSON,Bryan,13995,Apache,Spring,Field
179784,HENSON,Lucille,2888,Ninth,Spring,Field
171961,HENSON,Ryan,22900,Laurel,Spring,Field
177077,HERMAN,Dorothy,13023,Kukui,Spring,Field
177705,HERMAN,Latasha,107,Johnson,Spring,Field
172819,HERMAN,Nicole,9906,Kansas,Spring,Field
191037,HERMAN,Rose,7460,Orchard,Spring,Field
175208,HERMAN,Sydney,17933,Pecan,Spring,Field
171614,HERNANDEZ,Bernard,16000,Spruce,Spring,Field
185519,HERNANDEZ,Christine,10045,Airport,Spring,Field
173584,HERNANDEZ,Danny,28106,Sixth,Spring,Field
174454,HERNANDEZ,Johnathan,13559,Pleasant,Spring,Field
181153,HERNANDEZ,Megan,8971,N,400,Spring
173810,HERRERA,Brad,2560,County,Line,Spring
171133,HERRERA,Timothy,25929,Center,Spring,Field
175858,HERRING,Hector,23392,Wood,Spring,Field
171306,HERRING,Jon,7419,Wilson,Spring,Field
171999,HERRING,Michelle,16593,Quail,Spring,Field
182938,HERRING,Miranda,18144,Pleasant,Spring,Field
171830,HERRING,Norman,27936,Main,Spring,Field
186235,HESS,Arnold,17609,West,Spring,Field
170912,HESS,Bradley,18169,Ridge,Spring,Field
175151,HESS,Gordon,7713,West,Spring,Field
170957,HESS,Matthew,19752,Eighth,Spring,Field
181465,HESS,Sean,18247,Jackson,Spring,Field
171808,HESS,Stephanie,23085,A,Spring,Field
177262,HESTER,Carrie,23198,Aloha,Spring,Field
173076,HESTER,Christopher,10194,River,Spring,Field
171578,HESTER,Dakota,10801,Center,Spring,Field
171106,HESTER,Diana,21116,Palo,Verde,Spring
172069,HESTER,James,1524,Kukui,Spring,Field
171114,HESTER,Judy,27587,Kukui,Spring,Field
171365,HESTER,Mitchell,18736,Columbine,Spring,Field
182555,HICKMAN,Kristopher,15116,Canyon,Spring,Field
176759,HICKMAN,Maria,13679,S,400,Spring
171344,HICKS,Frederick,8391,Cypress,Spring,Field
181545,HICKS,Jennifer,18667,Aloha,Spring,Field
172822,HICKS,Terry,16395,Walnut,Spring,Field
174190,HIGGINS,Angela,12388,Main,Spring,Field
174623,HIGGINS,Philip,17221,S,100,Spring
172380,HIGGINS,Vanessa,5662,First,Spring,Field
170979,HILL,Alana,8326,Hillside,Spring,Field
171017,HILL,Kerry,17562,Main,Spring,Field
175896,HILL,Marvin,29696,Second,Spring,Field
171474,HILL,Nathan,20950,Palo,Verde,Spring
171993,HILL,Sean,18705,A,Spring,Field
174129,HILL,Sharon,16894,Lake,Spring,Field
173617,HILL,Sophia,24712,First,Spring,Field
172073,HILL,Victoria,25859,Eleventh,Spring,Field
178320,HINES,Anthony,7874,Navajo,Spring,Field
172735,HINES,Cassandra,114,Airport,Spring,Field
172714,HINES,Donnie,26266,Kansas,Spring,Field
186496,HINES,Gordon,3944,Hillside,Spring,Field
178166,HINES,Jesse,22758,Twelfth,Spring,Field
178427,HINTON,Alexis,590,Spruce,Spring,Field
174991,HINTON,Christy,26026,Spruce,Spring,Field
181150,HINTON,Gregory,1,Cottonwood,Spring,Field
171621,HINTON,Wyatt,20791,Aloha,Spring,Field
178454,HO,Cathy,13367,Church,Spring,Field
172995,HO,Cecil,17780,Dogwood,Spring,Field
174473,HO,Gary,23253,Pioneer,Spring,Field
179123,HO,Janis,18743,Dogwood,Spring,Field
189941,HO,Marcus,23050,Mountain,View,Spring
188284,HO,Neil,9002,Pleasant,Spring,Field
192109,HO,Yolanda,457,Broadway,Spring,Field
171944,HOBBS,Amanda,15555,Aloha,Spring,Field
170995,HOBBS,Bryan,9988,Aloha,Spring,Field
180148,HOBBS,Dominique,25333,Fourth,Spring,Field
185404,HOBBS,Erica,29952,North,Spring,Field
172288,HOBBS,Hope,14422,S,100,Spring
172236,HOBBS,Kirsten,24070,Main,Spring,Field
172135,HOBBS,Lawrence,3163,Thirteenth,Spring,Field
172078,HOBBS,Tamara,14322,Malulani,Spring,Field
173189,HODGE,Janis,24623,Palo,Verde,Spring
174024,HODGE,Jasmin,448,Dogwood,Spring,Field
173846,HODGE,Jonathan,29370,Second,Spring,Field
178287,HODGE,Leslie,18207,Birch,Spring,Field
175450,HODGE,Marvin,23787,Willow,Spring,Field
194586,HODGES,Christine,2071,Narragansett,Spring,Field
170939,HODGES,Harold,9710,Hickory,Spring,Field
175077,HODGES,Nathaniel,15749,Mountain,View,Spring
173619,HODGES,Rebecca,12427,Laurel,Spring,Field
171641,HODGES,Robin,24245,Hampton,Spring,Field
173858,HODGES,Troy,7618,Eighth,Spring,Field
179577,HOFFMAN,Alexander,14062,Washington,Spring,Field
184078,HOFFMAN,Angela,27351,Cherry,Spring,Field
174308,HOFFMAN,Frances,14607,Hill,Spring,Field
177876,HOFFMAN,Philip,736,Hemlock,Spring,Field
171057,HOFFMAN,Stacey,7219,A,Spring,Field
170949,HOGAN,Julie,480,Lincoln,Spring,Field
171676,HOGAN,Tonya,23929,Hampton,Spring,Field
195268,HOLDEN,Abigail,26711,Meadow,Spring,Field
175041,HOLDEN,Melissa,3656,Park,Spring,Field
174784,HOLDEN,Trinity,11450,Cedar,Spring,Field
186386,HOLDEN,Wanda,28265,Magnolia,Spring,Field
176834,HOLDER,Beth,1694,Hemlock,Spring,Field
173188,HOLDER,Clifford,18396,Walnut,Spring,Field
171749,HOLDER,Joel,26161,Quail,Spring,Field
174565,HOLDER,Lauren,25694,Fourth,Spring,Field
183444,HOLLAND,Elizabeth,17945,Jackson,Spring,Field
171395,HOLLAND,Priscilla,10654,Malulani,Spring,Field
174390,HOLLOWAY,Larry,10839,Tenth,Spring,Field
172411,HOLLOWAY,Philip,8323,Pioneer,Spring,Field
183394,HOLMES,Gene,2355,Main,Spring,Field
181492,HOLT,Alvin,8304,Smith,Spring,Field
172538,HOLT,Caroline,18251,Dogwood,Spring,Field
178219,HOLT,Grant,25877,Bay,Spring,Field
187781,HOLT,Jean,16033,Tenth,Spring,Field
176606,HOLT,Sydney,5190,Eleventh,Spring,Field
173705,HOLT,Wyatt,542,Magnolia,Spring,Field
177358,HOOD,Allison,29268,S,100,Spring
178884,HOOD,Catherine,1402,Pecan,Spring,Field
180035,HOOD,Riley,14192,Quail,Spring,Field
172476,HOOPER,Penny,8135,Narragansett,Spring,Field
178217,HOOVER,Charles,23705,Lee,Spring,Field
172894,HOOVER,Colton,20870,Lincoln,Spring,Field
172927,HOOVER,Mandy,3932,Walnut,Spring,Field
171537,HOPKINS,Michael,26074,Oak,Spring,Field
171719,HOPKINS,Nichole,13094,Smith,Spring,Field
173098,HORN,Benjamin,11787,Delaware,Spring,Field
171592,HORN,Carolyn,17130,Williams,Spring,Field
171079,HORNE,Cory,3923,Mountain,View,Spring
174231,HORNE,Henry,22322,Fifth,Spring,Field
171710,HORNE,Jocelyn,11613,Maple,Spring,Field
174026,HORNE,Micheal,26276,County,Line,Spring
174481,HORNE,Rex,20593,Maple,Spring,Field
174684,HORTON,Laurie,5280,Sunset,Spring,Field
176981,HORTON,Mitchell,20222,S,100,Spring
173568,HOUSE,Drew,23084,Third,Spring,Field
177377,HOUSE,Gary,1518,Cherry,Spring,Field
172219,HOUSE,Henry,16612,Pecan,Spring,Field
184947,HOUSE,Rosalie,17394,Kansas,Spring,Field
173633,HOUSE,Victor,8999,Columbine,Spring,Field
172356,HOUSE,Warren,16522,Meadow,Spring,Field
175297,HOUSTON,Alyssa,17815,Eleventh,Spring,Field
187400,HOUSTON,Bradley,29149,Church,Spring,Field
172132,HOUSTON,Shelley,24916,Cherry,Spring,Field
174790,HOWARD,James,29396,Cottonwood,Spring,Field
183912,HOWARD,Tammy,22388,Lakeview,Spring,Field
176622,HOWARD,Wanda,17671,Juniper,Spring,Field
171743,HOWE,Cameron,14723,Third,Spring,Field
179214,HOWE,Diane,488,Third,Spring,Field
177531,HOWE,Melissa,10331,Hickory,Spring,Field
174797,HOWELL,Sabrina,9963,Sycamore,Spring,Field
179769,HUANG,Frank,15111,Holly,Spring,Field
176575,HUANG,Leroy,24764,Kansas,Spring,Field
174171,HUANG,Mitchell,2758,Willow,Spring,Field
175245,HUANG,Savannah,6443,Tenth,Spring,Field
180820,HUBBARD,Anne,1919,Bay,Spring,Field
173476,HUBBARD,Cesar,11388,Oak,Spring,Field
174368,HUBBARD,Rosie,26269,Park,Spring,Field
172647,HUBER,Kim,6376,Aloha,Spring,Field
178353,HUBER,Tracey,19231,S,400,Spring
172221,HUDSON,Samantha,17113,Johnson,Spring,Field
181011,HUERTA,Hayden,26437,Twelfth,Spring,Field
171571,HUERTA,Jake,18096,Maple,Spring,Field
173327,HUERTA,Tami,14544,Cypress,Spring,Field
171722,HUFF,Javier,11489,Eleventh,Spring,Field
173782,HUFF,Jerry,23508,Hemlock,Spring,Field
174800,HUFF,Maria,26765,Narragansett,Spring,Field
174379,HUFF,Melinda,15287,Redwood,Spring,Field
171868,HUFF,Ronald,29679,Magnolia,Spring,Field
172391,HUFFMAN,Christian,7551,Cedar,Spring,Field
172204,HUFFMAN,Emily,4376,Walnut,Spring,Field
173006,HUFFMAN,Eric,8036,Malulani,Spring,Field
185493,HUFFMAN,Karen,19423,Hickory,Spring,Field
173259,HUFFMAN,Monica,28003,Oak,Spring,Field
178530,HUGHES,Annette,245,Tenth,Spring,Field
175952,HUGHES,Jeremy,21466,Wilson,Spring,Field
175293,HUGHES,Randy,6204,Lakeview,Spring,Field
172699,HULL,John,8368,Magnolia,Spring,Field
173393,HULL,Olivia,1524,Eighth,Spring,Field
182607,HULL,Paige,7892,S,400,Spring
171690,HULL,Patricia,7520,Wilson,Spring,Field
176109,HULL,Tanner,3715,Maple,Spring,Field
173294,HUMPHREY,Chad,19722,Columbine,Spring,Field
177335,HUNT,Brent,3235,Redwood,Spring,Field
171318,HUNT,Eric,12000,Redwood,Spring,Field
178374,HUNTER,Floyd,19488,Pioneer,Spring,Field
172557,HUNTER,Jeanne,3464,Sixth,Spring,Field
171693,HUNTER,Michelle,475,Maple,Spring,Field
172033,HUNTER,Ryan,1697,Lincoln,Spring,Field
174575,HUNTER,Trevor,5164,Fourth,Spring,Field
175634,HUNTER,William,24653,N,400,Spring
179026,HURLEY,Gilbert,3678,Cypress,Spring,Field
175317,HURLEY,Hunter,20170,County,Line,Spring
178010,HURLEY,Malik,9221,Malulani,Spring,Field
171475,HURST,Alicia,26659,Ninth,Spring,Field
177210,HURST,Bobby,3643,County,Line,Spring
196733,HURST,Jay,16445,Spruce,Spring,Field
182540,HURST,Judith,5009,Orchard,Spring,Field
171622,HURST,Sidney,5855,Cypress,Spring,Field
